MONAD-ABSTRACTION-LIB v1
A910[A911[V0,V1,C0,C0,C0,C0,V2,V3,C1,V4,V5,C3],A912[C3,V6]]	M	13	21	0	0	0:C8;1:C2;2:C9;3:C8;4:C8;5:C4;6:C2379|0:C2;1:C0;2:C3;3:C3;4:C1;5:C2;6:C2863|0:C8;1:C2;2:C9;3:C8;4:C8;5:C4;6:C2563|0:C8;1:C2;2:C9;3:C8;4:C8;5:C3;6:C2927|0:C8;1:C2;2:C9;3:C8;4:C8;5:C3;6:C2807|0:C8;1:C2;2:C9;3:C8;4:C8;5:C3;6:C3160|0:C8;1:C2;2:C9;3:C8;4:C8;5:C3;6:C3280|0:C8;1:C2;2:C9;3:C8;4:C8;5:C4;6:C2867|0:C8;1:C2;2:C9;3:C8;4:C8;5:C4;6:C2685
A910[A911[C2,C0,C0,C0,C0,C0,V0,C3,C1,V1,V2,V3],A912[C3,V4]]	M	19	7	0	0	0:C3;1:C1;2:C2;3:C3;4:C2863|0:C4;1:C2;2:C3;3:C5;4:C2858|0:C5;1:C2;2:C1;3:C3;4:C2854|0:V0;1:C2;2:V1;3:V2;4:V3|0:V0;1:V1;2:V2;3:V3;4:V4
A910[A911[C2,C0,C0,C0,C0,C0,V0,C3,C1,C2,V1,V2],A912[C3,V3]]	M	9	2	0	0	0:C4;1:C3;2:C5;3:C2858|0:C5;1:C1;2:C3;3:C2854
A910[A911[C2,C0,C0,C0,V0,C0,C5,C3,C1,C2,C1,C3],A912[C3,V1]]	M	13	2	0	0	0:C0;1:C2854|0:C1;1:C2853
A910[A911[V0,C2,C0,C0,C0,C0,C7,C4,C2,C4,C4,C3],A912[C2,C0]]	M	31	7	0	0	0:C4|0:C3
A910[A911[V0,C2,C0,C0,C0,C0,C7,C4,C2,C4,C4,V1],A912[C2,C0]]	M	28	12	0	0	0:C4;1:C3|0:C2;1:C5|0:C3;1:C3|0:V0;1:C3|0:V0;1:V1
A910[A911[V0,C2,C0,C0,V1,C0,V2,V3,V4,V5,V3,C3],A912[C2,C0]]	M	5	66	0	0	0:C3;1:C0;2:C7;3:C4;4:C2;5:C4|0:C2;1:C1;2:C8;3:C2;4:C4;5:C1|0:C6;1:C0;2:C8;3:C6;4:C2;5:C2|0:C3;1:C1;2:C5;3:C7;4:C3;5:C6|0:C4;1:C0;2:C7;3:C4;4:C2;5:C4|0:C7;1:C1;2:C5;3:C7;4:C3;5:C6|0:C2;1:C0;2:C8;3:C2;4:C4;5:C1|0:C1;1:C0;2:C9;3:C1;4:C4;5:C1|0:C8;1:C0;2:C9;3:C8;4:C2;5:C1|0:C4;1:C0;2:C9;3:C4;4:C8;5:C4
A910[A911[V0,C2,C0,C0,V1,C0,C8,C2,C4,C1,C2,V2],A912[C2,C0]]	M	25	5	0	0	0:C2;1:C1;2:C3|0:C4;1:C0;2:C5|0:C1;1:C0;2:C4
A910[A911[V0,C2,C0,C0,C0,C0,C8,C2,C4,C1,C2,V1],A912[C2,C0]]	M	28	17	0	0	0:C4;1:C5|0:C1;1:C4|0:C2;1:C3
A910[A911[V0,C2,C0,C0,C0,C0,V1,V2,V3,V4,V0,V5],A912[C2,C0]]	M	5	98	0	0	0:C2;1:C8;2:C2;3:C4;4:C1;5:C3|0:C1;1:C6;2:C8;3:C1;4:C8;5:C5|0:C6;1:C8;2:C6;3:C2;4:C2;5:C3|0:C3;1:C9;2:C8;3:C1;4:C8;5:C5|0:C2;1:C9;2:C3;3:C1;4:C3;5:C5|0:C4;1:C9;2:C8;3:C1;4:C8;5:C5|0:C2;1:C9;2:C3;3:C6;4:C4;5:C4|0:C8;1:C6;2:C8;3:C8;4:C8;5:C3|0:C6;1:C9;2:C2;3:C3;4:C9;5:C4|0:C7;1:C9;2:C5;3:C4;4:C5;5:C4|0:C4;1:C7;2:C4;3:C2;4:C4;5:C3|0:C3;1:C9;2:C5;3:C2;4:C5;5:C4
A910[A911[V0,C2,C0,C0,C0,C0,C6,C8,C1,C8,C1,V1],A912[C2,C0]]	M	28	10	0	0	0:C1;1:C5|0:C8;1:C3
A910[A911[C8,C2,C0,C0,C0,C0,C6,C8,C1,C8,C1,C3],A912[C2,C0]]	M	34	7	0	0	
A910[A911[V0,C0,C0,C0,V1,C2,C3,C4,C1,C4,C2,C3],A912[C3,V2]]	M	11	2	0	0	0:C2;1:C1;2:C2861|0:C4;1:C0;2:C2859
A910[A911[C4,C0,C0,C0,V0,C2,C3,C4,C1,V1,V2,C3],A912[C3,V3]]	M	9	2	0	0	0:C0;1:C4;2:C2;3:C2859|0:C1;1:C1;2:C4;3:C2865
A910[A911[V0,C0,C0,C0,V1,C2,C3,C4,C1,C1,C4,C3],A912[C3,V2]]	M	11	2	0	0	0:C4;1:C1;2:C2865|0:C2;1:C0;2:C2863
A910[A911[C2,C0,C0,C0,C0,V0,C3,C4,C1,V1,V2,C3],A912[C3,V3]]	M	9	2	0	0	0:C2;1:C1;2:C4;3:C2863|0:C1;1:C4;2:C2;3:C2861
A910[A911[V0,C0,C0,C0,V1,C1,C3,C4,C1,C4,C2,C3],A912[C3,V2]]	M	11	2	0	0	0:C2;1:C0;2:C2861|0:C4;1:C1;2:C2859
A910[A911[C4,C0,C0,C0,C1,V0,V1,C4,C1,V2,V3,C3],A912[V4,V5]]	M	5	2	0	0	0:C1;1:C3;2:C4;3:C2;4:C3;5:C2859|0:C0;1:C5;2:C1;3:C4;4:C2;5:C0
A910[A911[V0,C0,C0,C0,C1,C0,C5,C4,C1,C1,C4,V1],A912[V2,V3]]	M	9	2	0	0	0:C4;1:C3;2:C2;3:C0|0:C9;1:C5;2:C3;3:C2863
A910[A911[V0,C0,C0,C0,V1,C0,C5,C4,C1,C1,C4,C5],A912[C3,V2]]	M	11	2	0	0	0:C9;1:C1;2:C2863|0:C6;1:C0;2:C2861
A910[A911[V0,V1,C0,C0,V2,C0,C5,C4,V3,V4,V5,C5],A912[C3,V6]]	M	13	5	0	0	0:C6;1:C0;2:C0;3:C1;4:C1;5:C4;6:C2861|0:C9;1:C2;2:C1;3:C9;4:C4;5:C9;6:C2865|0:C9;1:C0;2:C1;3:C1;4:C1;5:C4;6:C2863
A910[A911[V0,C2,C0,C0,V1,C0,C5,C4,C9,C4,C9,V2],A912[V3,V4]]	M	7	2	0	0	0:C9;1:C1;2:C5;3:C3;4:C2865|0:C8;1:C0;2:C3;3:C2;4:C0
A910[A911[V0,C2,C0,C0,V1,C0,V2,V3,V4,V3,V5,C3],A912[C2,C0]]	M	16	1521	0	0	0:C8;1:C0;2:C5;3:C4;4:C9;5:C9|0:C1;1:C1;2:C6;3:C3;4:C2;5:C1|0:C1;1:C0;2:C6;3:C3;4:C2;5:C1|0:C8;1:C0;2:C6;3:C8;4:C8;5:C8|0:C7;1:C1;2:C9;3:C5;4:C1;5:C3|0:C9;1:C1;2:C9;3:C5;4:C2;5:C3|0:C6;1:C1;2:C9;3:C5;4:C8;5:C2|0:C4;1:C0;2:C7;3:C4;4:C2;5:C4|0:C3;1:C0;2:C7;3:C4;4:C2;5:C4|0:C8;1:C0;2:C6;3:C8;4:C1;5:C1|0:C2;1:C1;2:C9;3:C5;4:C8;5:C2|0:C4;1:C1;2:C9;3:C5;4:C8;5:C2
A910[A911[C1,C2,C0,C0,V0,C0,C6,C3,C2,C3,C1,C3],A912[C2,C0]]	M	15	2	0	0	0:C1|0:C0
A910[A911[V0,C2,C0,C0,V1,C0,C6,C3,C2,C3,C1,V2],A912[V3,V4]]	M	19	8	0	0	0:C1;1:C0;2:C3;3:C2;4:C0|0:C2;1:C1;2:C5;3:C3;4:C2862|0:C1;1:C1;2:C3;3:C2;4:C0|0:C6;1:C1;2:C5;3:C3;4:C2861
A910[A911[V0,C2,C0,C0,C1,C0,C6,C3,C2,C3,C1,C5],A912[C3,V1]]	M	13	2	0	0	0:C2;1:C2862|0:C6;1:C2861
A910[A911[C3,C2,C0,C0,C0,C0,C5,C2,C3,C2,C3,C3],A912[C1,V0]]	M	31	7	0	0	0:C2|0:C1|0:V0
A910[A911[C3,C2,C0,C0,C0,C0,C5,C2,C3,C2,C3,C3],A912[C1,C1]]	M	17	2	0	0	
A910[A911[C3,C2,C0,C0,C0,C0,V0,V1,C3,V1,C3,C3],A912[C1,V2]]	M	25	14	0	0	0:C5;1:C2;2:C1|0:C7;1:C7;2:C4|0:C5;1:C2;2:V0|0:C7;1:C7;2:V0|0:C8;1:C9;2:C8|0:V0;1:V1;2:V0|0:V0;1:V1;2:V2
A910[A911[C3,C2,C0,C0,C0,C0,C7,C7,C3,C7,C3,C3],A912[C1,C4]]	M	34	7	0	0	
A910[A911[C3,C2,C0,C0,C0,C0,C7,C7,C3,C7,C3,C3],A912[C1,V0]]	M	31	12	0	0	0:C4|0:C7|0:V0
A910[A911[C3,C2,C0,C0,C0,C0,C7,C7,C3,C7,C3,C3],A912[C1,C7]]	M	17	2	0	0	
A910[A911[C3,C2,C0,C0,C0,C0,V0,V1,C3,V1,C3,C3],A912[C1,V0]]	M	28	8	0	0	0:C7;1:C7|0:C8;1:C9
A910[A911[C3,C2,C0,C0,C0,C0,C8,C9,C3,C9,C3,C3],A912[C1,C8]]	M	34	7	0	0	
A910[A911[C3,C2,C0,C0,C0,C0,C8,C9,C3,C9,C3,C3],A912[C1,V0]]	M	31	12	0	0	0:C8|0:C9|0:V0
A910[A911[C3,C2,C0,C0,C0,C0,C8,C9,C3,C9,C3,C3],A912[C1,C9]]	M	34	7	0	0	
A910[A911[V0,V1,C0,C0,C0,V2,C8,V3,V0,V3,V4,V5],A912[V6,V7]]	M	10	5	0	0	0:C3;1:C2;2:C0;3:C9;4:C3;5:C3;6:C1;7:C9|0:C6;1:C1;2:C1;3:C5;4:C7;5:C5;6:C3;7:C2866
A910[A911[V0,C1,C0,C0,V1,V2,C8,C5,C6,C5,C7,V3],A912[C3,V4]]	M	7	2	0	0	0:C6;1:C0;2:C1;3:C5;4:C2866|0:C8;1:C1;2:C2;3:C2;4:C2915
A910[A911[V0,C1,C0,C0,C1,V1,V2,C5,V3,C5,V4,C2],A912[C3,V5]]	M	16	10	0	0	0:C8;1:C2;2:C8;3:C6;4:C7;5:C2915|0:C9;1:C3;2:C7;3:C3;4:C6;5:C2744|0:C3;1:C2;2:C7;3:C3;4:C6;5:C2917|0:C2;1:C2;2:C8;3:C2;4:C4;5:C2928|0:V0;1:V1;2:C7;3:C3;4:C6;5:V2|0:V0;1:V1;2:V2;3:V3;4:V4;5:V5
A910[A911[V0,C1,C0,C0,C1,V1,C7,C5,C3,C5,C6,C2],A912[C3,V2]]	M	11	2	0	0	0:C9;1:C3;2:C2744|0:C3;1:C2;2:C2917
A910[A911[V0,C1,C0,C0,C1,C2,V1,C5,V0,C5,V2,C2],A912[C3,V3]]	M	9	2	0	0	0:C3;1:C7;2:C6;3:C2917|0:C2;1:C8;2:C4;3:C2928
A910[A911[V0,C1,C0,C0,C1,C2,C8,C5,C2,C5,C4,C2],A912[C3,V1]]	M	13	2	0	0	0:C2;1:C2928|0:C8;1:C2792
A910[A911[V0,C0,C0,C0,C0,C0,C2,C8,C7,C7,C8,C3],A912[C3,V1]]	M	13	2	0	0	0:C8;1:C2867|0:C7;1:C2853
A910[A911[V0,V1,C0,C0,C1,C1,C4,C4,C2,C3,C2,V2],A912[V3,V4]]	M	19	5	0	0	0:C4;1:C0;2:C2;3:C1;4:C5|0:C2;1:C1;2:C0;3:C2;4:C0|0:C3;1:C0;2:C2;3:C2;4:C0
A910[A911[V0,V1,C0,C0,C1,C1,C4,C4,C2,C3,C2,V2],A912[C2,C0]]	M	11	2	0	0	0:C2;1:C1;2:C0|0:C3;1:C0;2:C2
A910[A911[V0,V1,C0,V2,C1,V3,C4,C4,C2,C3,C2,V4],A912[C2,C0]]	M	19	5	0	0	0:C3;1:C0;2:C0;3:C1;4:C2|0:C2;1:C2;2:C1;3:C0;4:C0|0:C2;1:C1;2:C0;3:C1;4:C0
